Number of Records,Borr Credit Score,Coborr Credit Score,First Pmt Date,Loan Identifier,Loan Purp,Mort Ins Type,Num Borrowers,Num Units,Occ Type,Orig CLTV,Orig Channel,Orig Date,Orig Debt Inc Ratio,Orig Int Rate,Orig LTV,Orig Loan Term,Orig UPB,P M Iperct,Prop State,Prop Type,Reloc Mort Ind,Seller Name,Zip Code
1,703,,4/1/2019,260585956562,C,0,1,1,P,80,C,2/1/2019,46,4.99%,80,360,271000,,OR,SF,N,"WELLS FARGO BANK, N.A.",00971
1,749,,4/1/2019,460260840554,C,0,1,1,P,80,C,2/1/2019,47,4.63%,80,360,296000,,MA,SF,N,"WELLS FARGO BANK, N.A.",00020
1,670,,4/1/2019,281278871391,C,0,1,1,P,80,C,2/1/2019,48,6.38%,80,360,338000,,IL,SF,N,"WELLS FARGO BANK, N.A.",00605
1,674,,4/1/2019,475046255432,C,0,1,1,P,80,C,2/1/2019,48,6.13%,80,360,136000,,MO,SF,N,"WELLS FARGO BANK, N.A.",00633
1,711,,4/1/2019,165268705483,C,0,1,1,P,75,C,2/1/2019,49,4.75%,75,360,484000,,CA,SF,N,"WELLS FARGO BANK, N.A.",00921
1,816,,4/1/2019,196516131558,C,0,1,1,P,52,C,2/1/2019,49,4.38%,52,360,360000,,PA,SF,N,"WELLS FARGO BANK, N.A.",00189
1,690,,4/1/2019,101074426593,C,0,1,1,P,47,C,2/1/2019,50,4.50%,47,360,249000,,FL,SF,N,"WELLS FARGO BANK, N.A.",00341
1,802,808,3/1/2019,313572067003,C,0,2,1,P,53,C,1/1/2019,18,4.75%,53,360,210000,,DE,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00198
1,781,788,3/1/2019,249931415747,C,0,2,1,P,56,C,1/1/2019,19,5.25%,56,360,166000,,TX,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00760
1,732,694,3/1/2019,222020748683,C,0,2,1,P,47,C,1/1/2019,21,4.88%,47,360,150000,,CA,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00925
1,653,746,3/1/2019,290639650188,C,0,2,1,P,69,C,1/1/2019,29,5.75%,69,360,154000,,RI,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00028
1,709,772,3/1/2019,161477241783,C,0,2,1,P,69,C,1/1/2019,31,5.25%,69,360,120000,,OK,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00745
1,652,644,3/1/2019,349522131603,C,0,2,1,P,67,C,1/1/2019,32,5.63%,67,360,150000,,TX,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00760
1,786,790,3/1/2019,233841217182,C,0,2,1,P,80,C,1/1/2019,32,5.13%,80,360,184000,,WI,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00531
1,819,808,3/1/2019,220306369574,C,0,2,1,P,39,C,1/1/2019,33,5.13%,39,360,80000,,TX,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00762
1,779,755,3/1/2019,477835498816,C,0,2,1,P,55,C,1/1/2019,34,5.25%,55,360,340000,,CA,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00928
1,621,744,3/1/2019,163644495170,C,0,2,1,P,80,C,1/1/2019,35,6.13%,80,360,260000,,CA,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00922
1,785,785,3/1/2019,279877710876,C,0,2,1,P,41,C,1/1/2019,35,4.75%,41,360,404000,,VA,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00231
1,803,790,3/1/2019,409020639091,C,0,2,1,P,70,C,1/1/2019,36,4.75%,70,360,245000,,KY,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00406
1,642,653,3/1/2019,434467861649,C,0,2,1,P,70,C,1/1/2019,37,5.75%,70,360,252000,,TN,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00371
1,690,718,3/1/2019,318645622813,C,0,2,1,P,42,C,1/1/2019,38,4.75%,42,360,150000,,CA,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00922
1,777,806,3/1/2019,321251313231,C,0,2,1,P,33,C,1/1/2019,39,4.88%,33,360,185000,,CA,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00917
1,706,707,3/1/2019,155593833307,C,0,2,1,P,40,C,1/1/2019,39,4.75%,40,360,148000,,CA,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00957
1,796,755,3/1/2019,276306165294,C,0,2,1,P,79,C,1/1/2019,40,5.25%,79,360,320000,,AK,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00998
1,809,793,3/1/2019,472401911813,C,0,2,1,P,40,C,1/1/2019,42,4.50%,40,360,260000,,CA,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00928
1,654,689,3/1/2019,317349836127,C,0,2,1,P,70,C,1/1/2019,42,5.63%,70,360,91000,,PA,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00161
1,706,674,3/1/2019,250821461524,C,0,2,1,P,27,C,1/1/2019,46,4.88%,27,360,80000,,TN,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00370
1,751,753,3/1/2019,281871973345,C,0,2,1,P,80,C,1/1/2019,48,5.13%,80,360,160000,,LA,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00704
1,686,663,3/1/2019,329459465598,C,0,2,1,P,80,C,1/1/2019,49,6.13%,80,360,354000,,GA,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00307
1,773,751,3/1/2019,339365234029,C,0,2,1,P,80,C,1/1/2019,50,5.25%,80,360,327000,,CO,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00800
1,717,702,3/1/2019,395377717218,C,0,2,1,P,75,C,1/1/2019,50,5.38%,75,360,218000,,NC,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00284
1,812,823,4/1/2019,270550961764,C,0,2,1,P,80,C,2/1/2019,21,5.13%,80,360,136000,,GA,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00306
1,773,804,4/1/2019,224499816710,C,0,2,1,P,60,C,2/1/2019,24,5.00%,60,360,90000,,GA,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00300
1,754,748,4/1/2019,129423237577,C,0,2,1,P,54,C,2/1/2019,24,4.88%,54,360,300000,,NC,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00271
1,775,764,4/1/2019,198408538777,C,0,2,1,P,80,C,2/1/2019,27,4.88%,80,360,240000,,NJ,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00072
1,667,668,4/1/2019,119651458393,C,0,2,1,P,51,C,2/1/2019,28,4.88%,51,360,165000,,CA,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00953
1,796,796,4/1/2019,393644989302,C,0,2,1,P,60,C,2/1/2019,28,4.63%,60,360,262000,,CO,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00805
1,794,786,4/1/2019,411456165858,C,0,2,1,P,75,C,2/1/2019,33,4.75%,75,360,289000,,TX,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00786
1,791,795,4/1/2019,458164157687,C,0,2,1,P,80,C,2/1/2019,34,4.88%,80,360,304000,,IL,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00606
1,820,823,4/1/2019,271245315982,C,0,2,1,P,50,C,2/1/2019,36,4.75%,50,360,126000,,TX,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00764
1,781,741,4/1/2019,452343894812,C,0,2,1,P,56,C,2/1/2019,41,4.63%,56,360,100000,,MO,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00656
1,799,800,4/1/2019,144256381314,C,0,2,1,P,17,C,2/1/2019,42,4.88%,17,360,73000,,MD,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00217
1,658,693,4/1/2019,485477743670,C,0,2,1,P,57,C,2/1/2019,42,4.75%,57,360,179000,,MD,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00209
1,688,668,4/1/2019,347844960683,C,0,2,1,P,44,C,2/1/2019,43,4.63%,44,360,130000,,GA,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00300
1,763,787,4/1/2019,249649355509,C,0,2,1,P,65,C,2/1/2019,45,4.25%,65,360,241000,,CA,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00923
1,710,718,4/1/2019,158938937559,C,0,2,1,P,80,C,2/1/2019,45,5.13%,80,360,198000,,KS,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00660
1,721,699,4/1/2019,246508164111,C,0,2,1,P,75,C,2/1/2019,46,5.38%,75,360,206000,,NJ,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00078
1,669,712,4/1/2019,359002112880,C,0,2,1,P,80,C,2/1/2019,47,6.13%,80,360,360000,,AZ,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00852
1,752,751,4/1/2019,248589260225,C,0,2,1,P,77,C,2/1/2019,49,4.75%,77,360,376000,,TX,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00750
1,786,799,5/1/2019,463294039757,C,0,2,1,P,29,C,2/1/2019,45,5.00%,29,360,145000,,MO,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00636
1,766,778,5/1/2019,338508937047,C,0,2,1,P,66,C,3/1/2019,17,4.88%,66,360,128000,,FL,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00342
1,746,760,5/1/2019,230937378291,C,0,2,1,P,80,C,3/1/2019,20,4.88%,80,360,248000,,SD,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00572
1,762,764,5/1/2019,163197861604,C,0,2,1,P,79,C,3/1/2019,25,4.88%,79,360,409000,,CA,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00956
1,711,731,5/1/2019,329890432669,C,0,2,1,P,48,C,3/1/2019,38,5.25%,48,360,73000,,TX,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00750
1,639,639,5/1/2019,271917420629,C,0,2,1,P,80,C,3/1/2019,44,5.75%,80,360,119000,,MI,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00484
1,729,727,3/1/2019,349308156123,C,0,2,1,P,80,C,1/1/2019,36,5.50%,80,360,208000,,MN,SF,N,DITECH FINANCIAL LLC,00553
1,761,712,3/1/2019,120577888970,C,0,2,1,P,57,C,1/1/2019,42,5.13%,57,360,177000,,CA,SF,N,DITECH FINANCIAL LLC,00953
1,728,754,3/1/2019,410774731413,C,0,2,1,P,80,C,1/1/2019,43,5.50%,80,360,228000,,TX,SF,N,DITECH FINANCIAL LLC,00762
1,701,715,3/1/2019,165069214193,C,0,2,1,P,52,C,1/1/2019,45,5.50%,52,360,368000,,CA,SF,N,DITECH FINANCIAL LLC,00900
1,648,646,3/1/2019,476295928690,C,0,2,1,P,75,C,1/1/2019,49,5.99%,75,360,375000,,MO,SF,N,DITECH FINANCIAL LLC,00633
1,691,780,4/1/2019,283384035218,C,0,2,1,P,69,C,2/1/2019,30,5.00%,69,360,255000,,WA,SF,N,DITECH FINANCIAL LLC,00980
1,748,722,4/1/2019,291143221077,C,0,2,1,P,80,C,2/1/2019,44,5.00%,80,360,336000,,CA,SF,N,DITECH FINANCIAL LLC,00922
1,672,738,5/1/2019,312518041929,C,0,2,1,P,75,C,3/1/2019,39,5.88%,75,360,263000,,CA,SF,N,DITECH FINANCIAL LLC,00925
1,737,765,5/1/2019,164329424559,C,0,2,1,P,80,C,2/1/2019,28,4.88%,80,360,344000,,MI,SF,N,FAIRWAY INDEPENDENT MORTGAGE CORPORATION,00487
1,732,762,2/1/2019,322586712774,C,0,2,1,P,60,C,1/1/2019,23,4.38%,60,360,184000,,CO,SF,N,"FLAGSTAR BANK, FSB",00802
1,802,802,3/1/2019,493098678779,C,0,2,1,P,37,C,1/1/2019,7,4.75%,37,360,50000,,IL,SF,N,"FLAGSTAR BANK, FSB",00622
1,762,790,3/1/2019,354025012800,C,0,2,1,P,61,C,1/1/2019,20,4.38%,61,360,484000,,CA,SF,N,"FLAGSTAR BANK, FSB",00917
1,791,747,3/1/2019,206767248683,C,0,2,1,P,51,C,1/1/2019,23,4.38%,51,360,263000,,MA,SF,N,"FLAGSTAR BANK, FSB",00021
1,764,763,3/1/2019,129247577273,C,0,2,1,P,80,C,1/1/2019,25,4.88%,80,360,402000,,CA,SF,N,"FLAGSTAR BANK, FSB",00957
1,758,776,3/1/2019,204006546385,C,0,2,1,P,64,C,1/1/2019,30,4.88%,64,360,153000,,OR,SF,N,"FLAGSTAR BANK, FSB",00973
1,729,720,3/1/2019,269040875037,C,0,2,1,P,80,C,1/1/2019,35,5.00%,80,360,320000,,UT,SF,N,"FLAGSTAR BANK, FSB",00847
1,812,808,3/1/2019,372556561190,C,0,2,1,P,56,C,1/1/2019,37,5.00%,56,360,255000,,AZ,SF,N,"FLAGSTAR BANK, FSB",00857
1,768,777,3/1/2019,148710196560,C,0,2,1,P,62,C,1/1/2019,40,5.00%,62,360,330000,,CA,SF,N,"FLAGSTAR BANK, FSB",00906
1,797,747,3/1/2019,102352104475,C,0,2,1,P,50,C,1/1/2019,40,4.50%,50,360,400000,,MA,SF,N,"FLAGSTAR BANK, FSB",00024
1,695,674,3/1/2019,395881415893,C,0,2,1,P,75,C,1/1/2019,41,5.19%,75,360,291000,,WA,SF,N,"FLAGSTAR BANK, FSB",00986
1,698,671,3/1/2019,375278022056,C,0,2,1,P,80,C,1/1/2019,42,6.00%,80,360,436000,,CA,SF,N,"FLAGSTAR BANK, FSB",00953
1,810,810,3/1/2019,145110577602,C,0,2,1,P,58,C,1/1/2019,43,4.75%,58,360,332000,,CA,SF,N,"FLAGSTAR BANK, FSB",00917
1,745,748,3/1/2019,212330474079,C,0,2,1,P,79,C,1/1/2019,44,5.25%,79,360,300000,,MN,SF,N,"FLAGSTAR BANK, FSB",00551
1,678,719,3/1/2019,450903456137,C,0,2,1,P,36,C,1/1/2019,45,5.13%,36,360,570000,,CA,SF,N,"FLAGSTAR BANK, FSB",00900
1,782,750,3/1/2019,329450605065,C,0,2,1,P,58,C,1/1/2019,47,4.88%,58,360,257000,,CA,SF,N,"FLAGSTAR BANK, FSB",00922
1,642,763,3/1/2019,176486974671,C,0,2,1,P,70,C,1/1/2019,49,5.88%,70,360,347000,,CA,SF,N,"FLAGSTAR BANK, FSB",00919
1,775,797,3/1/2019,205421861302,C,0,2,1,P,75,C,1/1/2019,49,4.99%,75,360,390000,,CA,SF,N,"FLAGSTAR BANK, FSB",00906
1,678,689,3/1/2019,203293326449,C,0,2,1,P,70,C,1/1/2019,49,4.99%,70,360,475000,,MA,SF,N,"FLAGSTAR BANK, FSB",00023
1,746,758,3/1/2019,421061511036,C,0,2,1,P,78,C,1/1/2019,49,4.88%,78,360,425000,,UT,SF,N,"FLAGSTAR BANK, FSB",00840
1,686,703,3/1/2019,392333660273,C,0,2,1,P,57,C,1/1/2019,50,4.99%,57,360,245000,,CO,SF,N,"FLAGSTAR BANK, FSB",00804
1,708,698,4/1/2019,265038213370,C,0,2,1,P,80,C,1/1/2019,48,5.00%,80,360,472000,,CA,SF,N,"FLAGSTAR BANK, FSB",00902
1,717,753,4/1/2019,207854899332,C,0,2,1,P,60,C,1/1/2019,50,5.25%,60,360,270000,,NC,SF,N,"FLAGSTAR BANK, FSB",00287
1,781,781,4/1/2019,466821015502,C,0,2,1,P,52,C,2/1/2019,19,4.13%,52,360,408000,,MA,SF,N,"FLAGSTAR BANK, FSB",00017
1,794,787,4/1/2019,431277650201,C,0,2,1,P,67,C,2/1/2019,25,4.25%,67,360,433000,,CO,SF,N,"FLAGSTAR BANK, FSB",00802
1,728,723,4/1/2019,224883512486,C,0,2,1,P,57,C,2/1/2019,29,4.25%,57,360,480000,,CA,SF,N,"FLAGSTAR BANK, FSB",00928
1,685,721,4/1/2019,174396333542,C,0,2,1,P,58,C,2/1/2019,29,5.25%,58,360,605000,,NY,SF,N,"FLAGSTAR BANK, FSB",00112
1,675,654,4/1/2019,437282832550,C,0,2,1,P,59,C,2/1/2019,30,5.00%,59,360,206000,,CA,SF,N,"FLAGSTAR BANK, FSB",00925
1,638,636,4/1/2019,182181634604,C,0,2,1,P,57,C,2/1/2019,32,5.88%,57,360,225000,,GA,SF,N,"FLAGSTAR BANK, FSB",00300
1,676,668,4/1/2019,161374042379,C,0,2,1,P,80,C,2/1/2019,38,5.88%,80,360,380000,,CA,SF,N,"FLAGSTAR BANK, FSB",00925
1,776,789,4/1/2019,484677568578,C,0,2,1,P,64,C,2/1/2019,39,5.00%,64,360,245000,,CA,SF,N,"FLAGSTAR BANK, FSB",00953
1,679,674,4/1/2019,195364180932,C,0,2,1,P,34,C,2/1/2019,42,5.00%,34,360,105000,,CA,SF,N,"FLAGSTAR BANK, FSB",00935
1,654,669,4/1/2019,250608110914,C,0,2,1,P,75,C,2/1/2019,43,5.49%,75,360,333000,,CA,SF,N,"FLAGSTAR BANK, FSB",00959
1,645,656,4/1/2019,450828157833,C,0,2,1,P,70,C,2/1/2019,46,5.88%,70,360,319000,,NV,SF,N,"FLAGSTAR BANK, FSB",00895
1,721,725,4/1/2019,422461958948,C,0,2,1,P,70,C,2/1/2019,48,4.38%,70,360,441000,,CA,SF,N,"FLAGSTAR BANK, FSB",00917
1,676,686,4/1/2019,149563777691,C,0,2,1,P,57,C,2/1/2019,48,4.25%,57,360,408000,,WA,SF,N,"FLAGSTAR BANK, FSB",00982
1,677,735,4/1/2019,341265362222,C,0,2,1,P,49,C,2/1/2019,50,5.38%,49,360,579000,,CA,SF,N,"FLAGSTAR BANK, FSB",00910
1,633,666,4/1/2019,482661363646,C,0,2,1,P,66,C,2/1/2019,50,5.13%,66,360,407000,,CA,SF,N,"FLAGSTAR BANK, FSB",00906
1,716,724,4/1/2019,320723442615,C,0,2,1,P,72,C,2/1/2019,50,5.13%,72,360,427000,,UT,SF,N,"FLAGSTAR BANK, FSB",00841
1,738,745,3/1/2019,139535415412,C,0,2,1,P,59,C,1/1/2019,28,4.88%,59,360,200000,,ID,SF,N,FREEDOM MORTGAGE CORP.,00834
1,747,757,3/1/2019,137211309636,C,0,2,1,P,78,C,1/1/2019,32,4.63%,78,360,428000,,TX,SF,N,FREEDOM MORTGAGE CORP.,00761
1,803,800,3/1/2019,494184800835,C,0,2,1,P,47,C,1/1/2019,34,5.13%,47,360,203000,,AZ,SF,N,FREEDOM MORTGAGE CORP.,00850
1,742,740,3/1/2019,370502288106,C,0,2,1,P,80,C,1/1/2019,36,4.88%,80,360,213000,,UT,SF,N,FREEDOM MORTGAGE CORP.,00847
1,670,681,4/1/2019,417585771592,C,0,2,1,P,45,C,2/1/2019,36,4.88%,45,360,185000,,MN,SF,N,FREEDOM MORTGAGE CORP.,00554
1,739,733,4/1/2019,251384441072,C,0,2,1,P,60,C,2/1/2019,42,4.63%,60,360,480000,,CA,SF,N,FREEDOM MORTGAGE CORP.,00902
1,676,692,3/1/2019,235219087252,C,0,2,1,P,39,C,1/1/2019,25,4.88%,39,360,105000,,UT,SF,N,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",00840
1,775,799,3/1/2019,190033384234,C,0,2,1,P,62,C,1/1/2019,45,4.88%,62,360,193000,,CO,SF,N,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",00800
1,748,764,3/1/2019,200771570636,C,0,2,1,P,63,C,1/1/2019,48,4.88%,63,360,409000,,TX,SF,N,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",00762
1,812,812,3/1/2019,350199051787,C,0,2,1,P,53,C,1/1/2019,49,5.00%,53,360,215000,,TX,SF,N,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",00787
1,629,649,3/1/2019,257907878745,C,0,2,1,P,70,C,1/1/2019,24,6.13%,70,360,79000,,VA,SF,N,"LAKEVIEW LOAN SERVICING, LLC",00245
1,623,631,3/1/2019,111186464419,C,0,2,1,P,70,C,1/1/2019,26,5.63%,70,360,245000,,FL,SF,N,"LAKEVIEW LOAN SERVICING, LLC",00335
1,757,779,3/1/2019,156564882244,C,0,2,1,P,79,C,1/1/2019,27,5.38%,79,360,130000,,TX,SF,N,"LAKEVIEW LOAN SERVICING, LLC",00785
1,630,630,3/1/2019,456409370143,C,0,2,1,P,80,C,1/1/2019,29,6.13%,80,360,216000,,MI,SF,N,"LAKEVIEW LOAN SERVICING, LLC",00483
1,636,658,3/1/2019,347605802366,C,0,2,1,P,70,C,1/1/2019,35,5.50%,70,360,497000,,NJ,SF,N,"LAKEVIEW LOAN SERVICING, LLC",00076
1,670,674,3/1/2019,229226001517,C,0,2,1,P,30,C,1/1/2019,37,5.50%,30,360,60000,,LA,SF,N,"LAKEVIEW LOAN SERVICING, LLC",00708
1,670,658,3/1/2019,158836755756,C,0,2,1,P,73,C,1/1/2019,38,5.63%,73,360,220000,,CA,SF,N,"LAKEVIEW LOAN SERVICING, LLC",00925
1,753,781,3/1/2019,211579896367,C,0,2,1,P,80,C,1/1/2019,39,5.25%,80,360,81000,,SC,SF,N,"LAKEVIEW LOAN SERVICING, LLC",00295
1,665,682,3/1/2019,254939022664,C,0,2,1,P,70,C,1/1/2019,41,4.75%,70,360,239000,,UT,SF,N,"LAKEVIEW LOAN SERVICING, LLC",00840
1,635,673,3/1/2019,490682740814,C,0,2,1,P,70,C,1/1/2019,43,5.75%,70,360,412000,,CA,SF,N,"LAKEVIEW LOAN SERVICING, LLC",00959
1,628,643,3/1/2019,348727049229,C,0,2,1,P,70,C,1/1/2019,44,6.13%,70,360,89000,,TX,SF,N,"LAKEVIEW LOAN SERVICING, LLC",00799
1,692,726,3/1/2019,452038861352,C,0,2,1,P,80,C,1/1/2019,46,5.75%,80,360,488000,,CA,SF,N,"LAKEVIEW LOAN SERVICING, LLC",00930
1,809,809,4/1/2019,493372983804,C,0,2,1,P,25,C,1/1/2019,16,5.75%,25,360,65000,,MO,SF,N,"LAKEVIEW LOAN SERVICING, LLC",00656
1,630,717,4/1/2019,138669940130,C,0,2,1,P,69,C,2/1/2019,26,4.75%,69,360,240000,,MA,SF,N,"LAKEVIEW LOAN SERVICING, LLC",00018
1,700,697,4/1/2019,223873208869,C,0,2,1,P,77,C,2/1/2019,33,6.00%,77,360,188000,,TX,SF,N,"LAKEVIEW LOAN SERVICING, LLC",00797
1,623,648,4/1/2019,408877001796,C,0,2,1,P,77,C,2/1/2019,34,5.99%,77,360,367000,,CA,SF,N,"LAKEVIEW LOAN SERVICING, LLC",00946
1,750,765,4/1/2019,412086537409,C,0,2,1,P,80,C,2/1/2019,35,4.99%,80,360,230000,,TN,SF,N,"LAKEVIEW LOAN SERVICING, LLC",00370
1,785,785,4/1/2019,134375428551,C,0,2,1,P,41,C,2/1/2019,36,5.00%,41,360,250000,,TX,SF,N,"LAKEVIEW LOAN SERVICING, LLC",00786
1,656,626,4/1/2019,314210769878,C,0,2,1,P,80,C,2/1/2019,36,6.13%,80,360,178000,,TX,SF,N,"LAKEVIEW LOAN SERVICING, LLC",00761
1,665,671,4/1/2019,146722130108,C,0,2,1,P,30,C,2/1/2019,37,5.25%,30,360,130000,,PA,SF,N,"LAKEVIEW LOAN SERVICING, LLC",00191
1,729,746,4/1/2019,223355052968,C,0,2,1,P,63,C,2/1/2019,37,4.75%,63,360,460000,,WA,SF,N,"LAKEVIEW LOAN SERVICING, LLC",00982
1,699,696,4/1/2019,435982815259,C,0,2,1,P,70,C,2/1/2019,38,4.88%,70,360,104000,,OH,SF,N,"LAKEVIEW LOAN SERVICING, LLC",00453
1,688,662,4/1/2019,411039408179,C,0,2,1,P,52,C,2/1/2019,40,4.75%,52,360,312000,,CA,SF,N,"LAKEVIEW LOAN SERVICING, LLC",00921
1,629,638,4/1/2019,467651889075,C,0,2,1,P,63,C,2/1/2019,40,5.25%,63,360,122000,,LA,SF,N,"LAKEVIEW LOAN SERVICING, LLC",00706
1,667,763,4/1/2019,361113765510,C,0,2,1,P,69,C,2/1/2019,42,4.75%,69,360,420000,,VA,SF,N,"LAKEVIEW LOAN SERVICING, LLC",00238
1,739,710,4/1/2019,482219714996,C,0,2,1,P,21,C,2/1/2019,42,4.99%,21,360,60000,,WI,SF,N,"LAKEVIEW LOAN SERVICING, LLC",00549
1,705,700,4/1/2019,185230912008,C,0,2,1,P,80,C,2/1/2019,43,5.38%,80,360,272000,,TX,SF,N,"LAKEVIEW LOAN SERVICING, LLC",00750
1,664,632,4/1/2019,406655820806,C,0,2,1,P,58,C,2/1/2019,44,5.25%,58,360,120000,,FL,SF,N,"LAKEVIEW LOAN SERVICING, LLC",00333
1,748,778,4/1/2019,494220592089,C,0,2,1,P,80,C,2/1/2019,44,4.75%,80,360,248000,,UT,SF,N,"LAKEVIEW LOAN SERVICING, LLC",00840
1,771,793,4/1/2019,365457577217,C,0,2,1,P,65,C,2/1/2019,45,4.75%,65,360,310000,,CA,SF,N,"LAKEVIEW LOAN SERVICING, LLC",00921
1,652,661,4/1/2019,243183102194,C,0,2,1,P,80,C,2/1/2019,45,5.99%,80,360,138000,,SC,SF,N,"LAKEVIEW LOAN SERVICING, LLC",00298
1,652,818,4/1/2019,302472827186,C,0,2,1,P,77,C,2/1/2019,49,6.00%,77,360,300000,,CA,SF,N,"LAKEVIEW LOAN SERVICING, LLC",00925
1,803,801,3/1/2019,358003652293,C,0,2,1,P,80,C,1/1/2019,20,5.13%,80,360,240000,,CA,SF,N,"NATIONSTAR MORTGAGE, LLC",00937
1,658,754,3/1/2019,238007404328,C,0,2,1,P,62,C,1/1/2019,31,4.88%,62,360,341000,,RI,SF,N,"NATIONSTAR MORTGAGE, LLC",00028
1,765,788,3/1/2019,163891848367,C,0,2,1,P,70,C,1/1/2019,45,5.25%,70,360,383000,,WI,SF,N,"NATIONSTAR MORTGAGE, LLC",00531
1,710,696,3/1/2019,434654817375,C,0,2,1,P,66,C,1/1/2019,48,5.50%,66,360,256000,,CA,SF,N,"NATIONSTAR MORTGAGE, LLC",00939
1,698,694,3/1/2019,180612950171,C,0,2,1,P,75,C,1/1/2019,49,5.88%,75,360,163000,,CA,SF,N,"NATIONSTAR MORTGAGE, LLC",00960
1,798,799,4/1/2019,200060090150,C,0,2,1,P,80,C,2/1/2019,30,4.75%,80,360,276000,,TX,SF,N,"NATIONSTAR MORTGAGE, LLC",00787
1,759,731,4/1/2019,314621595687,C,0,2,1,P,80,C,2/1/2019,34,4.88%,80,360,360000,,CA,SF,N,"NATIONSTAR MORTGAGE, LLC",00921
1,744,756,4/1/2019,404721208272,C,0,2,1,P,70,C,2/1/2019,39,4.75%,70,360,400000,,NC,SF,N,"NATIONSTAR MORTGAGE, LLC",00272
1,712,826,4/1/2019,245099841901,C,0,2,1,P,68,C,2/1/2019,41,4.50%,68,360,350000,,CA,SF,N,"NATIONSTAR MORTGAGE, LLC",00954
1,686,731,4/1/2019,398311972161,C,0,2,1,P,69,C,2/1/2019,42,4.50%,69,360,400000,,CA,SF,N,"NATIONSTAR MORTGAGE, LLC",00945
1,684,692,2/1/2019,481576950411,C,0,2,1,P,75,C,1/1/2019,40,5.50%,75,360,488000,,CA,SF,N,OTHER,00921
1,799,806,3/1/2019,182012603243,C,0,2,1,P,44,C,1/1/2019,14,4.75%,44,360,130000,,IA,SF,N,OTHER,00515
1,793,796,3/1/2019,347220921610,C,0,2,1,P,48,C,1/1/2019,16,5.13%,48,360,132000,,LA,SF,N,OTHER,00700
1,807,802,3/1/2019,121986763324,C,0,2,1,P,37,C,1/1/2019,18,4.75%,37,360,110000,,OR,SF,N,OTHER,00973
1,684,663,3/1/2019,239711797704,C,0,2,1,P,42,C,1/1/2019,19,4.75%,42,360,153000,,IA,SF,N,OTHER,00523
1,785,775,3/1/2019,405173614661,C,0,2,1,P,71,C,1/1/2019,19,4.88%,71,360,175000,,MA,SF,N,OTHER,00013
