,origDate,origIntRate,origUPB,origLTV,origCLTV,origDebtIncRatio,WorstCreditScore,zipCode,fmacRate,fredRate,rateDiff,stateCat
23718,2019-01-01,5.5,281000,79,79,50,694,802,4.55,2.69,0.9500000000000002,5
23719,2019-01-01,5.375,184000,78,78,50,746,488,4.55,2.69,0.8250000000000002,23
23720,2019-01-01,4.875,395000,64,64,50,780,87,4.55,2.69,0.3250000000000002,32
23721,2019-01-01,4.625,93000,72,72,50,734,871,4.55,2.69,0.07500000000000018,33
23722,2019-01-01,5.375,149000,79,79,50,722,761,4.55,2.69,0.8250000000000002,45
23723,2019-01-01,4.99,304000,75,75,30,784,800,4.55,2.69,0.4400000000000004,5
23724,2019-01-01,4.625,98000,80,80,34,806,253,4.55,2.69,0.07500000000000018,51
23725,2019-01-01,4.5,184000,80,80,35,790,80,4.55,2.69,-0.049999999999999815,32
23726,2019-01-01,5.5,100000,80,80,37,703,423,4.55,2.69,0.9500000000000002,18
23727,2019-01-01,4.375,144000,73,73,42,792,681,4.55,2.69,-0.17499999999999982,30
23728,2019-01-01,5.19,66000,53,53,34,730,254,4.55,2.69,0.6400000000000006,51
23729,2019-01-01,4.875,440000,50,50,30,809,605,4.55,2.69,0.3250000000000002,15
23730,2019-01-01,4.875,155000,78,78,37,751,860,4.55,2.69,0.3250000000000002,3
23731,2019-01-01,4.99,332000,78,78,41,801,982,4.55,2.69,0.4400000000000004,49
23732,2019-01-01,4.625,365000,52,52,42,703,907,4.55,2.69,0.07500000000000018,4
23733,2019-01-01,4.875,117000,30,30,44,808,917,4.55,2.69,0.3250000000000002,4
23734,2019-01-01,5.125,375000,66,66,44,704,21,4.55,2.69,0.5750000000000002,20
23735,2019-01-01,6.125,280000,72,72,45,728,875,4.55,2.69,1.5750000000000002,33
23736,2019-01-01,5.125,50000,38,38,46,709,212,4.55,2.69,0.5750000000000002,21
23737,2019-01-01,5.625,360000,75,75,48,674,902,4.55,2.69,1.0750000000000002,4
23738,2019-01-01,4.875,380000,57,57,48,709,200,4.55,2.69,0.3250000000000002,7
23739,2019-01-01,5.125,361000,70,70,49,801,600,4.55,2.69,0.5750000000000002,15
23740,2019-01-01,5.625,352000,80,80,50,688,917,4.55,2.69,1.0750000000000002,4
23741,2019-01-01,5.5,272000,80,80,50,746,972,4.55,2.69,0.9500000000000002,38
23742,2019-01-01,5.49,284000,80,80,45,755,88,4.55,2.69,0.9400000000000004,32
23743,2019-01-01,4.625,431000,70,70,32,696,801,4.55,2.69,0.07500000000000018,5
23744,2019-01-01,4.625,220000,55,55,39,704,802,4.55,2.69,0.07500000000000018,5
23745,2019-01-01,5.0,225000,69,69,40,816,801,4.55,2.69,0.4500000000000002,5
23746,2019-01-01,4.625,350000,64,64,42,788,21,4.55,2.69,0.07500000000000018,20
23747,2019-01-01,4.99,355000,48,48,45,674,981,4.55,2.69,0.4400000000000004,49
23748,2019-01-01,4.375,305000,49,49,25,800,840,4.55,2.69,-0.17499999999999982,46
23749,2019-01-01,4.799,123000,65,65,30,713,810,4.55,2.69,0.2489999999999997,5
23750,2019-01-01,4.25,210000,68,68,32,728,852,4.55,2.69,-0.2999999999999998,3
23751,2019-01-01,4.25,435000,68,68,32,776,907,4.55,2.69,-0.2999999999999998,4
23752,2019-01-01,5.25,166000,53,53,34,676,483,4.55,2.69,0.7000000000000002,23
23753,2019-01-01,4.875,300000,73,73,36,808,956,4.55,2.69,0.3250000000000002,4
23754,2019-01-01,4.375,175000,60,60,38,810,923,4.55,2.69,-0.17499999999999982,4
23755,2019-01-01,5.5,150000,57,57,41,776,750,4.55,2.69,0.9500000000000002,45
23756,2019-01-01,4.625,139000,80,80,42,702,482,4.55,2.69,0.07500000000000018,23
23757,2019-01-01,4.375,213000,27,27,43,714,946,4.55,2.69,-0.17499999999999982,4
23758,2019-01-01,4.875,455000,76,80,44,721,917,4.55,2.69,0.3250000000000002,4
23759,2019-01-01,5.125,165000,77,77,44,754,481,4.55,2.69,0.5750000000000002,23
23760,2019-01-01,5.25,145000,80,80,45,747,344,4.55,2.69,0.7000000000000002,9
23761,2019-01-01,5.5,585000,69,69,46,683,903,4.55,2.69,0.9500000000000002,4
23762,2019-01-01,4.875,570000,68,68,47,744,921,4.55,2.69,0.3250000000000002,4
23763,2019-01-01,4.625,484000,39,39,48,750,606,4.55,2.69,0.07500000000000018,15
23764,2019-01-01,4.875,453000,28,28,49,687,900,4.55,2.69,0.3250000000000002,4
23765,2019-01-01,5.25,340000,79,79,49,734,103,4.55,2.69,0.7000000000000002,35
23766,2019-01-01,4.875,165000,60,60,50,743,482,4.55,2.69,0.3250000000000002,23
23767,2019-01-01,4.75,105000,70,70,27,766,481,4.55,2.69,0.20000000000000015,23
23768,2019-01-01,4.875,250000,60,60,42,666,945,4.55,2.69,0.3250000000000002,4
23769,2019-01-01,5.125,143000,80,80,45,703,483,4.55,2.69,0.5750000000000002,23
23770,2019-01-01,5.375,201000,62,62,17,672,925,4.55,2.69,0.8250000000000002,4
23771,2019-01-01,4.75,160000,46,46,18,787,327,4.55,2.69,0.20000000000000015,9
23772,2019-01-01,4.5,138000,40,40,19,801,891,4.55,2.69,-0.049999999999999815,34
23773,2019-01-01,4.99,180000,24,24,21,766,956,4.55,2.69,0.4400000000000004,4
23774,2019-01-01,5.5,134000,80,80,21,693,472,4.55,2.69,0.9500000000000002,16
23775,2019-01-01,5.125,352000,73,73,23,758,303,4.55,2.69,0.5750000000000002,10
23776,2019-01-01,5.375,110000,47,47,23,626,207,4.55,2.69,0.8250000000000002,21
23777,2019-01-01,4.875,132000,70,70,24,766,631,4.55,2.69,0.3250000000000002,25
23778,2019-01-01,4.75,392000,51,51,24,796,972,4.55,2.69,0.20000000000000015,38
23779,2019-01-01,5.5,136000,80,80,25,696,352,4.55,2.69,0.9500000000000002,1
23780,2019-01-01,4.99,178000,45,45,25,732,956,4.55,2.69,0.4400000000000004,4
23781,2019-01-01,5.375,203000,80,80,25,686,554,4.55,2.69,0.8250000000000002,24
23782,2019-01-01,5.625,260000,80,80,25,680,78,4.55,2.69,1.0750000000000002,32
23783,2019-01-01,4.375,130000,44,44,25,661,840,4.55,2.69,-0.17499999999999982,46
23784,2019-01-01,5.875,63000,70,70,26,650,631,4.55,2.69,1.3250000000000002,25
23785,2019-01-01,5.375,176000,75,75,26,690,230,4.55,2.69,0.8250000000000002,47
23786,2019-01-01,5.375,268000,80,80,27,811,852,4.55,2.69,0.8250000000000002,3
23787,2019-01-01,4.75,250000,76,76,27,769,553,4.55,2.69,0.20000000000000015,24
23788,2019-01-01,4.625,110000,52,52,27,767,633,4.55,2.69,0.07500000000000018,25
23789,2019-01-01,4.625,278000,46,46,28,793,921,4.55,2.69,0.07500000000000018,4
23790,2019-01-01,5.125,223000,58,58,28,784,900,4.55,2.69,0.5750000000000002,4
23791,2019-01-01,4.875,172000,58,58,28,706,838,4.55,2.69,0.3250000000000002,14
23792,2019-01-01,4.375,170000,43,43,28,813,432,4.55,2.69,-0.17499999999999982,36
23793,2019-01-01,4.875,208000,76,76,29,753,852,4.55,2.69,0.3250000000000002,3
23794,2019-01-01,6.125,182000,69,69,29,668,953,4.55,2.69,1.5750000000000002,4
23795,2019-01-01,4.375,183000,49,49,29,687,194,4.55,2.69,-0.17499999999999982,39
23796,2019-01-01,4.875,97000,56,56,30,705,502,4.55,2.69,0.3250000000000002,13
23797,2019-01-01,5.25,220000,70,70,31,789,349,4.55,2.69,0.7000000000000002,9
23798,2019-01-01,5.0,94000,80,80,31,796,132,4.55,2.69,0.4500000000000002,35
23799,2019-01-01,5.5,265000,66,66,31,706,975,4.55,2.69,0.9500000000000002,38
23800,2019-01-01,4.875,302000,60,60,32,620,945,4.55,2.69,0.3250000000000002,4
23801,2019-01-01,4.875,249000,75,75,32,690,953,4.55,2.69,0.3250000000000002,4
23802,2019-01-01,4.875,97000,48,48,32,760,314,4.55,2.69,0.3250000000000002,10
23803,2019-01-01,4.625,300000,72,72,32,780,300,4.55,2.69,0.07500000000000018,10
23804,2019-01-01,5.0,36000,43,43,32,766,704,4.55,2.69,0.4500000000000002,19
23805,2019-01-01,4.875,100000,22,22,33,773,913,4.55,2.69,0.3250000000000002,4
23806,2019-01-01,4.5,313000,53,53,33,640,900,4.55,2.69,-0.049999999999999815,4
23807,2019-01-01,4.75,436000,80,80,33,813,917,4.55,2.69,0.20000000000000015,4
23808,2019-01-01,4.375,89000,53,53,34,698,356,4.55,2.69,-0.17499999999999982,1
23809,2019-01-01,5.125,350000,78,78,34,776,957,4.55,2.69,0.5750000000000002,4
23810,2019-01-01,4.875,166000,43,43,34,716,302,4.55,2.69,0.3250000000000002,10
23811,2019-01-01,5.5,178000,80,80,34,750,895,4.55,2.69,0.9500000000000002,34
23812,2019-01-01,4.875,395000,57,57,34,772,980,4.55,2.69,0.3250000000000002,49
23813,2019-01-01,4.375,78000,7,7,35,782,902,4.55,2.69,-0.17499999999999982,4
23814,2019-01-01,4.875,175000,18,18,35,762,954,4.55,2.69,0.3250000000000002,4
23815,2019-01-01,4.875,184000,80,80,35,731,631,4.55,2.69,0.3250000000000002,25
23816,2019-01-01,5.375,65000,30,30,35,693,432,4.55,2.69,0.8250000000000002,36
23817,2019-01-01,4.875,124000,65,65,35,661,985,4.55,2.69,0.3250000000000002,49
23818,2019-01-01,5.5,130000,62,62,36,681,355,4.55,2.69,0.9500000000000002,1
23819,2019-01-01,5.375,195000,69,69,36,759,953,4.55,2.69,0.8250000000000002,4
23820,2019-01-01,5.25,251000,80,80,36,705,953,4.55,2.69,0.7000000000000002,4
23821,2019-01-01,5.75,152000,80,80,36,660,622,4.55,2.69,1.2000000000000002,15
23822,2019-01-01,4.75,363000,63,63,36,788,21,4.55,2.69,0.20000000000000015,20
23823,2019-01-01,5.25,262000,69,69,36,689,390,4.55,2.69,0.7000000000000002,26
23824,2019-01-01,6.0,248000,80,80,37,698,953,4.55,2.69,1.4500000000000002,4
23825,2019-01-01,5.75,109000,69,69,37,650,325,4.55,2.69,1.2000000000000002,9
23826,2019-01-01,4.875,221000,75,75,37,695,341,4.55,2.69,0.3250000000000002,9
23827,2019-01-01,4.99,161000,65,65,37,717,316,4.55,2.69,0.4400000000000004,10
23828,2019-01-01,5.375,220000,80,80,37,692,300,4.55,2.69,0.8250000000000002,10
23829,2019-01-01,5.0,155000,68,68,37,743,700,4.55,2.69,0.4500000000000002,19
23830,2019-01-01,4.625,316000,53,53,38,695,917,4.55,2.69,0.07500000000000018,4
23831,2019-01-01,4.75,227000,48,48,38,814,64,4.55,2.69,0.20000000000000015,6
23832,2019-01-01,4.99,191000,75,75,38,678,67,4.55,2.69,0.4400000000000004,6
23833,2019-01-01,5.25,500000,51,51,38,728,114,4.55,2.69,0.7000000000000002,35
23834,2019-01-01,5.875,124000,80,80,39,670,365,4.55,2.69,1.3250000000000002,1
23835,2019-01-01,5.25,240000,42,42,39,700,917,4.55,2.69,0.7000000000000002,4
23836,2019-01-01,5.25,270000,60,60,39,672,800,4.55,2.69,0.7000000000000002,5
23837,2019-01-01,5.5,276000,57,57,39,658,21,4.55,2.69,0.9500000000000002,20
23838,2019-01-01,4.875,352000,80,80,39,771,551,4.55,2.69,0.3250000000000002,24
23839,2019-01-01,4.625,210000,58,58,39,703,184,4.55,2.69,0.07500000000000018,39
23840,2019-01-01,4.99,533000,80,80,40,708,906,4.55,2.69,0.4400000000000004,4
23841,2019-01-01,4.875,221000,74,74,40,711,281,4.55,2.69,0.3250000000000002,28
23842,2019-01-01,5.625,254000,75,75,40,695,895,4.55,2.69,1.0750000000000002,34
23843,2019-01-01,4.875,421000,69,69,40,749,765,4.55,2.69,0.3250000000000002,45
23844,2019-01-01,4.875,256000,70,70,40,693,840,4.55,2.69,0.3250000000000002,46
23845,2019-01-01,4.75,125000,60,60,40,793,231,4.55,2.69,0.20000000000000015,47
23846,2019-01-01,4.875,206000,75,75,41,691,365,4.55,2.69,0.3250000000000002,1
23847,2019-01-01,4.875,95000,73,73,41,801,349,4.55,2.69,0.3250000000000002,9
23848,2019-01-01,5.75,140000,75,75,41,753,760,4.55,2.69,1.2000000000000002,45
23849,2019-01-01,4.625,353000,56,67,41,811,840,4.55,2.69,0.07500000000000018,46
23850,2019-01-01,4.875,173000,56,56,42,685,937,4.55,2.69,0.3250000000000002,4
23851,2019-01-01,5.375,158000,59,59,42,743,953,4.55,2.69,0.8250000000000002,4
23852,2019-01-01,4.75,443000,60,60,42,691,945,4.55,2.69,0.20000000000000015,4
23853,2019-01-01,4.875,420000,62,62,42,767,902,4.55,2.69,0.3250000000000002,4
23854,2019-01-01,6.0,64000,80,80,42,710,562,4.55,2.69,1.4500000000000002,24
23855,2019-01-01,4.875,98000,67,67,42,756,630,4.55,2.69,0.3250000000000002,25
23856,2019-01-01,5.25,154000,60,60,42,652,760,4.55,2.69,0.7000000000000002,45
23857,2019-01-01,5.25,285000,79,79,43,717,925,4.55,2.69,0.7000000000000002,4
23858,2019-01-01,5.625,255000,80,80,43,699,809,4.55,2.69,1.0750000000000002,5
23859,2019-01-01,4.5,350000,56,56,43,739,76,4.55,2.69,-0.049999999999999815,32
23860,2019-01-01,4.5,484000,68,68,43,736,73,4.55,2.69,-0.049999999999999815,32
23861,2019-01-01,4.75,100000,80,80,43,745,80,4.55,2.69,0.20000000000000015,32
23862,2019-01-01,5.375,220000,67,67,43,699,897,4.55,2.69,0.8250000000000002,34
23863,2019-01-01,4.875,484000,54,67,43,669,190,4.55,2.69,0.3250000000000002,39
23864,2019-01-01,5.625,306000,64,64,43,673,372,4.55,2.69,1.0750000000000002,44
23865,2019-01-01,5.875,104000,79,79,43,684,757,4.55,2.69,1.3250000000000002,45
23866,2019-01-01,4.75,164000,51,51,43,788,230,4.55,2.69,0.20000000000000015,47
23867,2019-01-01,4.625,370000,40,40,44,806,921,4.55,2.69,0.07500000000000018,4
23868,2019-01-01,4.875,230000,47,47,44,785,945,4.55,2.69,0.3250000000000002,4
23869,2019-01-01,5.375,252000,80,80,44,691,958,4.55,2.69,0.8250000000000002,4
23870,2019-01-01,4.5,375000,73,73,44,782,339,4.55,2.69,-0.049999999999999815,9
23871,2019-01-01,4.75,135000,64,64,44,695,657,4.55,2.69,0.20000000000000015,25
23872,2019-01-01,4.99,379000,73,73,44,720,370,4.55,2.69,0.4400000000000004,44
23873,2019-01-01,4.875,120000,56,56,44,621,757,4.55,2.69,0.3250000000000002,45
23874,2019-01-01,5.5,152000,70,70,44,674,760,4.55,2.69,0.9500000000000002,45
23875,2019-01-01,5.25,170000,46,46,45,652,925,4.55,2.69,0.7000000000000002,4
23876,2019-01-01,4.625,200000,47,47,45,679,917,4.55,2.69,0.07500000000000018,4
23877,2019-01-01,5.125,326000,80,80,45,721,923,4.55,2.69,0.5750000000000002,4
23878,2019-01-01,4.99,225000,57,57,45,649,802,4.55,2.69,0.4400000000000004,5
23879,2019-01-01,4.375,210000,58,58,45,699,802,4.55,2.69,-0.17499999999999982,5
23880,2019-01-01,4.875,189000,73,73,45,711,802,4.55,2.69,0.3250000000000002,5
23881,2019-01-01,5.125,280000,78,78,45,732,70,4.55,2.69,0.5750000000000002,32
23882,2019-01-01,5.125,170000,75,75,45,691,734,4.55,2.69,0.5750000000000002,37
23883,2019-01-01,5.375,238000,70,70,45,664,234,4.55,2.69,0.8250000000000002,47
23884,2019-01-01,5.49,320000,80,80,46,666,354,4.55,2.69,0.9400000000000004,1
23885,2019-01-01,5.125,475000,74,74,46,732,928,4.55,2.69,0.5750000000000002,4
23886,2019-01-01,4.875,211000,59,59,46,717,117,4.55,2.69,0.3250000000000002,35
23887,2019-01-01,4.375,225000,74,74,46,776,840,4.55,2.69,-0.17499999999999982,46
23888,2019-01-01,5.25,266000,80,80,47,780,802,4.55,2.69,0.7000000000000002,5
23889,2019-01-01,5.125,462000,64,64,47,717,347,4.55,2.69,0.5750000000000002,9
23890,2019-01-01,5.25,300000,46,46,47,742,402,4.55,2.69,0.7000000000000002,18
23891,2019-01-01,4.5,275000,43,43,47,700,229,4.55,2.69,-0.049999999999999815,47
23892,2019-01-01,4.625,252000,43,43,47,762,228,4.55,2.69,0.07500000000000018,47
23893,2019-01-01,4.625,334000,48,48,48,808,957,4.55,2.69,0.07500000000000018,4
23894,2019-01-01,4.75,150000,60,60,48,798,925,4.55,2.69,0.20000000000000015,4
23895,2019-01-01,5.375,231000,80,80,48,702,337,4.55,2.69,0.8250000000000002,9
23896,2019-01-01,4.625,320000,80,80,48,769,336,4.55,2.69,0.07500000000000018,9
23897,2019-01-01,4.625,240000,75,75,48,761,836,4.55,2.69,0.07500000000000018,14
23898,2019-01-01,5.0,90000,49,49,48,683,630,4.55,2.69,0.4500000000000002,25
23899,2019-01-01,4.875,292000,65,65,48,811,234,4.55,2.69,0.3250000000000002,47
23900,2019-01-01,4.875,726000,56,56,49,662,900,4.55,2.69,0.3250000000000002,4
23901,2019-01-01,5.375,274000,68,68,49,678,902,4.55,2.69,0.8250000000000002,4
23902,2019-01-01,4.875,255000,60,60,49,795,303,4.55,2.69,0.3250000000000002,10
23903,2019-01-01,5.5,256000,80,80,49,700,77,4.55,2.69,0.9500000000000002,32
23904,2019-01-01,5.25,198000,80,80,49,766,540,4.55,2.69,0.7000000000000002,50
23905,2019-01-01,4.625,168000,58,58,50,685,853,4.55,2.69,0.07500000000000018,3
23906,2019-01-01,4.875,100000,63,63,50,704,329,4.55,2.69,0.3250000000000002,9
23907,2019-01-01,5.49,165000,77,77,50,782,326,4.55,2.69,0.9400000000000004,9
23908,2019-01-01,5.125,140000,78,78,50,709,403,4.55,2.69,0.5750000000000002,18
23909,2019-01-01,5.0,180000,60,60,50,734,88,4.55,2.69,0.4500000000000002,32
23910,2019-01-01,5.5,426000,80,80,50,708,840,4.55,2.69,0.9500000000000002,46
23911,2019-01-01,4.875,188000,59,59,29,802,847,4.55,2.69,0.3250000000000002,46
23912,2019-01-01,4.75,228000,41,41,31,756,40,4.55,2.69,0.20000000000000015,22
23913,2019-01-01,5.25,305000,77,77,33,751,152,4.55,2.69,0.7000000000000002,39
23914,2019-01-01,5.25,204000,80,80,34,692,480,4.55,2.69,0.7000000000000002,23
23915,2019-01-01,4.875,388000,80,80,39,724,342,4.55,2.69,0.3250000000000002,9
23916,2019-01-01,5.625,100000,48,48,40,623,321,4.55,2.69,1.0750000000000002,9
23917,2019-01-01,4.875,200000,52,52,41,670,986,4.55,2.69,0.3250000000000002,49
23918,2019-01-01,4.99,210000,67,67,44,695,847,4.55,2.69,0.4400000000000004,46
23919,2019-01-01,4.99,175000,63,63,49,716,601,4.55,2.69,0.4400000000000004,15
23920,2019-01-01,4.75,210000,53,53,18,802,198,4.55,2.69,0.20000000000000015,8
23921,2019-01-01,5.25,166000,56,56,19,781,760,4.55,2.69,0.7000000000000002,45
23922,2019-01-01,4.875,150000,47,47,21,694,925,4.55,2.69,0.3250000000000002,4
23923,2019-01-01,5.75,154000,69,69,29,653,28,4.55,2.69,1.2000000000000002,41
23924,2019-01-01,5.25,120000,69,69,31,709,745,4.55,2.69,0.7000000000000002,37
23925,2019-01-01,5.625,150000,67,67,32,644,760,4.55,2.69,1.0750000000000002,45
23926,2019-01-01,5.125,184000,80,80,32,786,531,4.55,2.69,0.5750000000000002,50
23927,2019-01-01,5.125,80000,39,39,33,808,762,4.55,2.69,0.5750000000000002,45
23928,2019-01-01,5.25,340000,55,55,34,755,928,4.55,2.69,0.7000000000000002,4
23929,2019-01-01,6.125,260000,80,80,35,621,922,4.55,2.69,1.5750000000000002,4
23930,2019-01-01,4.75,404000,41,41,35,785,231,4.55,2.69,0.20000000000000015,47
23931,2019-01-01,4.75,245000,70,70,36,790,406,4.55,2.69,0.20000000000000015,18
23932,2019-01-01,5.75,252000,70,70,37,642,371,4.55,2.69,1.2000000000000002,44
23933,2019-01-01,4.75,150000,42,42,38,690,922,4.55,2.69,0.20000000000000015,4
23934,2019-01-01,4.875,185000,33,33,39,777,917,4.55,2.69,0.3250000000000002,4
23935,2019-01-01,4.75,148000,40,40,39,706,957,4.55,2.69,0.20000000000000015,4
23936,2019-01-01,5.25,320000,79,79,40,755,998,4.55,2.69,0.7000000000000002,0
23937,2019-01-01,4.5,260000,40,40,42,793,928,4.55,2.69,-0.049999999999999815,4
23938,2019-01-01,5.625,91000,70,70,42,654,161,4.55,2.69,1.0750000000000002,39
23939,2019-01-01,4.875,80000,27,27,46,674,370,4.55,2.69,0.3250000000000002,44
23940,2019-01-01,5.125,160000,80,80,48,751,704,4.55,2.69,0.5750000000000002,19
23941,2019-01-01,6.125,354000,80,80,49,663,307,4.55,2.69,1.5750000000000002,10
23942,2019-01-01,5.25,327000,80,80,50,751,800,4.55,2.69,0.7000000000000002,5
23943,2019-01-01,5.375,218000,75,75,50,702,284,4.55,2.69,0.8250000000000002,28
23944,2019-01-01,5.5,208000,80,80,36,727,553,4.55,2.69,0.9500000000000002,24
23945,2019-01-01,5.125,177000,57,57,42,712,953,4.55,2.69,0.5750000000000002,4
23946,2019-01-01,5.5,228000,80,80,43,728,762,4.55,2.69,0.9500000000000002,45
23947,2019-01-01,5.5,368000,52,52,45,701,900,4.55,2.69,0.9500000000000002,4
23948,2019-01-01,5.99,375000,75,75,49,646,633,4.55,2.69,1.4400000000000004,25
23949,2019-01-01,4.375,184000,60,60,23,732,802,4.55,2.69,-0.17499999999999982,5
23950,2019-01-01,4.75,50000,37,37,7,802,622,4.55,2.69,0.20000000000000015,15
23951,2019-01-01,4.375,484000,61,61,20,762,917,4.55,2.69,-0.17499999999999982,4
23952,2019-01-01,4.375,263000,51,51,23,747,21,4.55,2.69,-0.17499999999999982,20
23953,2019-01-01,4.875,402000,80,80,25,763,957,4.55,2.69,0.3250000000000002,4
23954,2019-01-01,4.875,153000,64,64,30,758,973,4.55,2.69,0.3250000000000002,38
23955,2019-01-01,5.0,320000,80,80,35,720,847,4.55,2.69,0.4500000000000002,46
23956,2019-01-01,5.0,255000,56,56,37,808,857,4.55,2.69,0.4500000000000002,3
23957,2019-01-01,5.0,330000,62,62,40,768,906,4.55,2.69,0.4500000000000002,4
23958,2019-01-01,4.5,400000,50,50,40,747,24,4.55,2.69,-0.049999999999999815,20
23959,2019-01-01,5.19,291000,75,75,41,674,986,4.55,2.69,0.6400000000000006,49
23960,2019-01-01,6.0,436000,80,80,42,671,953,4.55,2.69,1.4500000000000002,4
23961,2019-01-01,4.75,332000,58,58,43,810,917,4.55,2.69,0.20000000000000015,4
23962,2019-01-01,5.25,300000,79,79,44,745,551,4.55,2.69,0.7000000000000002,24
23963,2019-01-01,5.125,570000,36,36,45,678,900,4.55,2.69,0.5750000000000002,4
23964,2019-01-01,4.875,257000,58,58,47,750,922,4.55,2.69,0.3250000000000002,4
23965,2019-01-01,5.875,347000,70,70,49,642,919,4.55,2.69,1.3250000000000002,4
23966,2019-01-01,4.99,390000,75,75,49,775,906,4.55,2.69,0.4400000000000004,4
23967,2019-01-01,4.99,475000,70,70,49,678,23,4.55,2.69,0.4400000000000004,20
23968,2019-01-01,4.875,425000,78,78,49,746,840,4.55,2.69,0.3250000000000002,46
23969,2019-01-01,4.99,245000,57,57,50,686,804,4.55,2.69,0.4400000000000004,5
23970,2019-01-01,5.0,472000,80,80,48,698,902,4.55,2.69,0.4500000000000002,4
23971,2019-01-01,5.25,270000,60,60,50,717,287,4.55,2.69,0.7000000000000002,28
23972,2019-01-01,4.875,200000,59,59,28,738,834,4.55,2.69,0.3250000000000002,14
23973,2019-01-01,4.625,428000,78,78,32,747,761,4.55,2.69,0.07500000000000018,45
23974,2019-01-01,5.125,203000,47,47,34,800,850,4.55,2.69,0.5750000000000002,3
23975,2019-01-01,4.875,213000,80,80,36,740,847,4.55,2.69,0.3250000000000002,46
23976,2019-01-01,4.875,105000,39,39,25,676,840,4.55,2.69,0.3250000000000002,46
23977,2019-01-01,4.875,193000,62,62,45,775,800,4.55,2.69,0.3250000000000002,5
23978,2019-01-01,4.875,409000,63,63,48,748,762,4.55,2.69,0.3250000000000002,45
23979,2019-01-01,5.0,215000,53,53,49,812,787,4.55,2.69,0.4500000000000002,45
23980,2019-01-01,6.125,79000,70,70,24,629,245,4.55,2.69,1.5750000000000002,47
23981,2019-01-01,5.625,245000,70,70,26,623,335,4.55,2.69,1.0750000000000002,9
23982,2019-01-01,5.375,130000,79,79,27,757,785,4.55,2.69,0.8250000000000002,45
23983,2019-01-01,6.125,216000,80,80,29,630,483,4.55,2.69,1.5750000000000002,23
23984,2019-01-01,5.5,497000,70,70,35,636,76,4.55,2.69,0.9500000000000002,32
23985,2019-01-01,5.5,60000,30,30,37,670,708,4.55,2.69,0.9500000000000002,19
23986,2019-01-01,5.625,220000,73,73,38,658,925,4.55,2.69,1.0750000000000002,4
23987,2019-01-01,5.25,81000,80,80,39,753,295,4.55,2.69,0.7000000000000002,42
23988,2019-01-01,4.75,239000,70,70,41,665,840,4.55,2.69,0.20000000000000015,46
23989,2019-01-01,5.75,412000,70,70,43,635,959,4.55,2.69,1.2000000000000002,4
23990,2019-01-01,6.125,89000,70,70,44,628,799,4.55,2.69,1.5750000000000002,45
23991,2019-01-01,5.75,488000,80,80,46,692,930,4.55,2.69,1.2000000000000002,4
23992,2019-01-01,5.75,65000,25,25,16,809,656,4.55,2.69,1.2000000000000002,25
23993,2019-01-01,5.125,240000,80,80,20,801,937,4.55,2.69,0.5750000000000002,4
23994,2019-01-01,4.875,341000,62,62,31,658,28,4.55,2.69,0.3250000000000002,41
23995,2019-01-01,5.25,383000,70,70,45,765,531,4.55,2.69,0.7000000000000002,50
23996,2019-01-01,5.5,256000,66,66,48,696,939,4.55,2.69,0.9500000000000002,4
23997,2019-01-01,5.875,163000,75,75,49,694,960,4.55,2.69,1.3250000000000002,4
23998,2019-01-01,5.5,488000,75,75,40,684,921,4.55,2.69,0.9500000000000002,4
23999,2019-01-01,4.75,130000,44,44,14,799,515,4.55,2.69,0.20000000000000015,13
24000,2019-01-01,5.125,132000,48,48,16,793,700,4.55,2.69,0.5750000000000002,19
24001,2019-01-01,4.75,110000,37,37,18,802,973,4.55,2.69,0.20000000000000015,38
24002,2019-01-01,4.75,153000,42,42,19,663,523,4.55,2.69,0.20000000000000015,13
24003,2019-01-01,4.875,175000,71,71,19,775,13,4.55,2.69,0.3250000000000002,20
24004,2019-01-01,4.875,117000,80,80,20,797,620,4.55,2.69,0.3250000000000002,15
24005,2019-01-01,5.0,160000,77,77,21,755,681,4.55,2.69,0.4500000000000002,30
24006,2019-01-01,5.0,50000,57,57,22,627,502,4.55,2.69,0.4500000000000002,13
24007,2019-01-01,5.0,175000,62,62,22,730,77,4.55,2.69,0.4500000000000002,32
24008,2019-01-01,4.5,390000,53,53,23,689,935,4.55,2.69,-0.049999999999999815,4
24009,2019-01-01,5.375,90000,30,30,23,778,891,4.55,2.69,0.8250000000000002,34
24010,2019-01-01,5.0,72000,44,44,26,667,493,4.55,2.69,0.4500000000000002,23
24011,2019-01-01,4.875,195000,55,55,26,671,972,4.55,2.69,0.3250000000000002,38
24012,2019-01-01,4.875,100000,72,72,27,769,637,4.55,2.69,0.3250000000000002,25
24013,2019-01-01,5.25,160000,80,80,27,757,689,4.55,2.69,0.7000000000000002,30
24014,2019-01-01,6.125,388000,80,80,27,680,891,4.55,2.69,1.5750000000000002,34
24015,2019-01-01,5.125,356000,75,75,28,685,908,4.55,2.69,0.5750000000000002,4
24016,2019-01-01,4.875,544000,80,80,28,802,939,4.55,2.69,0.3250000000000002,4
24017,2019-01-01,4.625,230000,58,58,29,720,925,4.55,2.69,0.07500000000000018,4
24018,2019-01-01,5.375,220000,68,68,29,621,806,4.55,2.69,0.8250000000000002,5
24019,2019-01-01,5.125,120000,64,64,29,673,650,4.55,2.69,0.5750000000000002,25
